y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
182,0.010871032,0.010870394,0.010868479,0.010865289,0.010860824,0.010855087,0.010848078,0.010839802,0.01083026,0.010819456,0.010807395,0.01079408,0.010779516,0.010763709,0.010746665,0.010728389,0.010708889,0.01068817,0.010666242,0.01064311,0.010618785,0.010593275,0.010566588,0.010538735,0.010509725,0.010479568,0.010448276,0.01041586,0.010382331,0.0103477,0.01031198,0.010275184,0.010237325,0.010198415,0.010158469,0.0101175,0.010075522,0.010032551,0.0099886,0.009943686,0.009897822,0.009851026,0.009803313,0.009754698,0.0097052,0.009654833,0.009603615,0.009551564,0.009498696,0.009445029,0.009390581,0.009335369,0.009279412,0.009222727,0.009165334,0.009107249,0.009048493,0.008989084,0.00892904,0.00886838,0.008807124,0.00874529,0.008682898,0.008619967,0.008556515,0.008492562,0.008428128,0.008363232,0.008297892,0.008232129,0.008165961,0.008099408,0.008032489,0.007965223,0.007897629,0.007829726,0.007761533,0.007693069,0.007624353,0.007555403,0.007486238,0.007416876,0.007347337,0.007277637,0.007207795,0.007137829,0.007067756,0.006997595,0.006927362,0.006857075,0.006786751,0.006716407,0.006646059,0.006575723,0.006505417,0.006435156,0.006364955,0.006294831,0.006224799,0.006154873,0.006085069
183,0.010724715,0.01072409,0.010722214,0.010719089,0.010714715,0.010709094,0.010702229,0.010694121,0.010684773,0.01067419,0.010662374,0.01064933,0.010635063,0.010619578,0.01060288,0.010584976,0.010565872,0.010545574,0.01052409,0.010501429,0.010477597,0.010452603,0.010426457,0.010399167,0.010370744,0.010341196,0.010310536,0.010278774,0.01024592,0.010211987,0.010176985,0.010140929,0.01010383,0.0100657,0.010026554,0.009986405,0.009945267,0.009903153,0.009860079,0.009816058,0.009771107,0.00972524,0.009678473,0.009630822,0.009582302,0.00953293,0.009482723,0.009431696,0.009379867,0.009327253,0.009273872,0.00921974,0.009164875,0.009109294,0.009053017,0.00899606,0.008938442,0.008880182,0.008821296,0.008761805,0.008701726,0.008641078,0.008579879,0.008518149,0.008455906,0.008393168,0.008329955,0.008266286,0.008202179,0.008137653,0.008072727,0.008007419,0.007941749,0.007875734,0.007809395,0.007742749,0.007675814,0.00760861,0.007541154,0.007473465,0.007405561,0.00733746,0.00726918,0.007200738,0.007132153,0.007063442,0.006994622,0.00692571,0.006856723,0.006787679,0.006718593,0.006649483,0.006580365,0.006511254,0.006442167,0.00637312,0.006304127,0.006235204,0.006166366,0.006097628,0.006029005
184,0.010580899,0.010580286,0.010578449,0.010575387,0.010571102,0.010565596,0.01055887,0.010550926,0.010541769,0.0105314,0.010519825,0.010507046,0.010493068,0.010477897,0.010461538,0.010443997,0.010425279,0.010405393,0.010384344,0.010362141,0.010338791,0.010314302,0.010288684,0.010261944,0.010234094,0.010205142,0.010175099,0.010143975,0.010111782,0.01007853,0.010044231,0.010008897,0.00997254,0.009935173,0.009896809,0.009857461,0.009817142,0.009775867,0.009733649,0.009690503,0.009646443,0.009601485,0.009555643,0.009508932,0.009461369,0.00941297,0.009363749,0.009313724,0.009262911,0.009211327,0.009158988,0.009105911,0.009052114,0.008997614,0.008942428,0.008886574,0.00883007,0.008772932,0.00871518,0.008656831,0.008597903,0.008538414,0.008478383,0.008417828,0.008356767,0.008295218,0.0082332,0.008170732,0.00810783,0.008044515,0.007980803,0.007916715,0.007852267,0.007787478,0.007722366,0.00765695,0.007591248,0.007525277,0.007459055,0.007392601,0.007325931,0.007259065,0.007192018,0.007124809,0.007057455,0.006989973,0.006922379,0.006854691,0.006786926,0.006719099,0.006651228,0.006583327,0.006515414,0.006447504,0.006379613,0.006311755,0.006243946,0.006176202,0.006108536,0.006040963,0.005973498
185,0.010439533,0.010438933,0.010437132,0.010434133,0.010429935,0.01042454,0.01041795,0.010410168,0.010401196,0.010391038,0.010379696,0.010367176,0.010353481,0.010338617,0.010322589,0.010305402,0.010287063,0.010267578,0.010246954,0.010225199,0.010202319,0.010178324,0.010153221,0.01012702,0.010099729,0.010071359,0.010041919,0.010011419,0.009979871,0.009947285,0.009913671,0.009879043,0.009843412,0.009806791,0.009769191,0.009730625,0.009691108,0.009650652,0.009609271,0.009566979,0.009523791,0.00947972,0.009434782,0.009388992,0.009342364,0.009294915,0.009246659,0.009197614,0.009147794,0.009097216,0.009045896,0.008993852,0.008941099,0.008887655,0.008833536,0.00877876,0.008723344,0.008667305,0.008610661,0.008553429,0.008495628,0.008437273,0.008378385,0.008318979,0.008259074,0.008198688,0.00813784,0.008076545,0.008014824,0.007952693,0.007890171,0.007827275,0.007764023,0.007700434,0.007636524,0.007572312,0.007507816,0.007443052,0.007378039,0.007312794,0.007247334,0.007181676,0.007115838,0.007049836,0.006983687,0.006917409,0.006851018,0.006784529,0.00671796,0.006651327,0.006584645,0.006517931,0.006451199,0.006384466,0.006317746,0.006251055,0.006184408,0.006117819,0.006051302,0.005984872,0.005918543
186,0.010300568,0.01029998,0.010298216,0.010295277,0.010291164,0.010285878,0.010279422,0.010271797,0.010263006,0.010253053,0.01024194,0.010229673,0.010216254,0.01020169,0.010185985,0.010169145,0.010151175,0.010132082,0.010111873,0.010090555,0.010068136,0.010044622,0.010020023,0.009994348,0.009967604,0.009939802,0.009910951,0.009881061,0.009850143,0.009818208,0.009785265,0.009751327,0.009716405,0.009680511,0.009643658,0.009605858,0.009567123,0.009527468,0.009486905,0.009445448,0.009403111,0.009359909,0.009315854,0.009270963,0.00922525,0.009178729,0.009131417,0.009083329,0.00903448,0.008984886,0.008934563,0.008883528,0.008831796,0.008779385,0.00872631,0.008672588,0.008618236,0.008563272,0.008507712,0.008451573,0.008394873,0.008337628,0.008279857,0.008221575,0.008162802,0.008103554,0.008043849,0.007983705,0.007923138,0.007862166,0.007800807,0.007739079,0.007676999,0.007614583,0.00755185,0.007488818,0.007425502,0.00736192,0.00729809,0.007234029,0.007169753,0.007105279,0.007040624,0.006975805,0.006910838,0.006845739,0.006780525,0.006715212,0.006649816,0.006584352,0.006518836,0.006453284,0.006387711,0.006322131,0.006256561,0.006191014,0.006125505,0.006060049,0.00599466,0.005929351,0.005864136
187,0.010163955,0.010163379,0.01016165,0.010158771,0.01015474,0.010149561,0.010143235,0.010135764,0.01012715,0.010117397,0.010106508,0.010094488,0.010081339,0.010067068,0.010051679,0.010035177,0.010017568,0.009998858,0.009979055,0.009958165,0.009936194,0.009913152,0.009889045,0.009863883,0.009837674,0.009810427,0.009782152,0.009752858,0.009722556,0.009691256,0.009658968,0.009625704,0.009591475,0.009556293,0.00952017,0.009483118,0.009445149,0.009406276,0.009366513,0.009325872,0.009284367,0.009242013,0.009198822,0.00915481,0.009109991,0.009064378,0.009017989,0.008970836,0.008922936,0.008874305,0.008824957,0.008774908,0.008724175,0.008672773,0.008620719,0.008568028,0.008514718,0.008460805,0.008406305,0.008351235,0.008295612,0.008239453,0.008182774,0.008125593,0.008067927,0.008009792,0.007951207,0.007892187,0.00783275,0.007772913,0.007712693,0.007652108,0.007591173,0.007529907,0.007468326,0.007406448,0.007344288,0.007281864,0.007219193,0.007156291,0.007093175,0.007029861,0.006966365,0.006902704,0.006838894,0.006774952,0.006710892,0.00664673,0.006582483,0.006518165,0.006453792,0.006389379,0.006324941,0.006260493,0.006196049,0.006131624,0.006067232,0.006002888,0.005938604,0.005874394,0.005810273
188,0.010029646,0.010029082,0.010027388,0.010024567,0.010020617,0.010015542,0.010009343,0.010002022,0.009993581,0.009984024,0.009973354,0.009961575,0.00994869,0.009934705,0.009919624,0.009903453,0.009886197,0.009867862,0.009848455,0.009827982,0.00980645,0.009783868,0.009760243,0.009735583,0.009709896,0.009683192,0.009655479,0.009626768,0.009597067,0.009566388,0.009534741,0.009502136,0.009468584,0.009434098,0.009398687,0.009362366,0.009325145,0.009287037,0.009248056,0.009208213,0.009167522,0.009125996,0.00908365,0.009040497,0.008996552,0.008951828,0.00890634,0.008860102,0.008813131,0.00876544,0.008717045,0.008667961,0.008618204,0.00856779,0.008516734,0.008465052,0.00841276,0.008359875,0.008306412,0.008252388,0.008197819,0.008142721,0.008087112,0.008031008,0.007974425,0.00791738,0.007859889,0.00780197,0.007743639,0.007684913,0.007625808,0.007566341,0.007506528,0.007446388,0.007385934,0.007325186,0.007264158,0.007202868,0.007141332,0.007079565,0.007017585,0.006955406,0.006893046,0.00683052,0.006767844,0.006705034,0.006642104,0.006579072,0.00651595,0.006452756,0.006389503,0.006326207,0.006262882,0.006199543,0.006136204,0.00607288,0.006009583,0.005946328,0.005883129,0.005819998,0.00575695
189,0.009897597,0.009897043,0.009895384,0.009892619,0.009888749,0.009883775,0.0098777,0.009870526,0.009862254,0.009852888,0.009842432,0.009830888,0.009818261,0.009804556,0.009789776,0.009773928,0.009757017,0.009739048,0.009720028,0.009699963,0.009678861,0.009656728,0.009633573,0.009609403,0.009584227,0.009558053,0.00953089,0.009502748,0.009473636,0.009443564,0.009412542,0.009380581,0.009347691,0.009313884,0.009279172,0.009243564,0.009207075,0.009169715,0.009131497,0.009092434,0.009052538,0.009011824,0.008970303,0.008927991,0.008884899,0.008841043,0.008796437,0.008751094,0.00870503,0.008658259,0.008610797,0.008562656,0.008513855,0.008464406,0.008414326,0.008363631,0.008312335,0.008260455,0.008208007,0.008155006,0.008101468,0.008047409,0.007992847,0.007937796,0.007882272,0.007826293,0.007769875,0.007713033,0.007655784,0.007598145,0.007540131,0.007481759,0.007423045,0.007364006,0.007304657,0.007245015,0.007185096,0.007124916,0.007064491,0.007003836,0.006942968,0.006881903,0.006820655,0.006759241,0.006697676,0.006635975,0.006574153,0.006512226,0.006450209,0.006388115,0.006325961,0.00626376,0.006201526,0.006139275,0.006077019,0.006014773,0.005952551,0.005890365,0.00582823,0.005766157,0.005704161
190,0.00976776,0.009767218,0.009765591,0.009762881,0.009759089,0.009754215,0.009748261,0.00974123,0.009733123,0.009723945,0.009713697,0.009702383,0.009690009,0.009676576,0.009662091,0.009646559,0.009629984,0.009612373,0.009593731,0.009574065,0.009553382,0.009531689,0.009508993,0.009485303,0.009460625,0.009434969,0.009408344,0.009380758,0.009352221,0.009322742,0.009292332,0.009261,0.009228758,0.009195615,0.009161584,0.009126675,0.0090909,0.009054271,0.0090168,0.0089785,0.008939382,0.00889946,0.008858747,0.008817255,0.008774999,0.008731992,0.008688248,0.008643781,0.008598604,0.008552733,0.008506181,0.008458964,0.008411096,0.008362592,0.008313468,0.008263737,0.008213416,0.008162519,0.008111063,0.008059063,0.008006534,0.007953493,0.007899954,0.007845933,0.007791447,0.007736511,0.007681141,0.007625354,0.007569165,0.007512589,0.007455644,0.007398344,0.007340705,0.007282745,0.007224477,0.007165919,0.007107085,0.007047992,0.006988655,0.00692909,0.006869312,0.006809336,0.006749178,0.006688853,0.006628377,0.006567763,0.006507027,0.006446184,0.006385248,0.006324234,0.006263156,0.006202028,0.006140865,0.00607968,0.006018486,0.005957299,0.005896129,0.005834993,0.005773901,0.005712867,0.005651904
191,0.009640092,0.009639561,0.009637967,0.009635311,0.009631594,0.009626817,0.009620982,0.009614091,0.009606146,0.00959715,0.009587106,0.009576017,0.009563889,0.009550723,0.009536526,0.009521302,0.009505057,0.009487795,0.009469523,0.009450247,0.009429973,0.00940871,0.009386463,0.009363241,0.009339051,0.009313902,0.009287801,0.009260759,0.009232784,0.009203885,0.009174073,0.009143356,0.009111746,0.009079253,0.009045888,0.009011662,0.008976586,0.008940672,0.008903931,0.008866376,0.008828018,0.008788871,0.008748947,0.008708259,0.00866682,0.008624643,0.008581741,0.00853813,0.008493821,0.00844883,0.00840317,0.008356855,0.008309901,0.008262321,0.00821413,0.008165343,0.008115975,0.008066041,0.008015556,0.007964535,0.007912994,0.007860946,0.007808409,0.007755398,0.007701927,0.007648012,0.007593668,0.007538914,0.007483761,0.007428227,0.007372327,0.007316076,0.007259491,0.007202586,0.007145377,0.00708788,0.007030109,0.006972081,0.00691381,0.006855312,0.006796601,0.006737693,0.006678603,0.006619346,0.006559935,0.006500387,0.006440715,0.006380935,0.006321059,0.006261103,0.00620108,0.006141005,0.00608089,0.006020751,0.005960599,0.005900449,0.005840313,0.005780205,0.005720137,0.005660122,0.005600172
192,0.00951455,0.009514029,0.009512467,0.009509864,0.009506221,0.009501539,0.009495819,0.009489065,0.009481278,0.00947246,0.009462616,0.009451747,0.009439859,0.009426955,0.009413039,0.009398117,0.009382192,0.009365272,0.009347361,0.009328466,0.009308594,0.00928775,0.009265942,0.009243177,0.009219464,0.00919481,0.009169223,0.009142712,0.009115286,0.009086954,0.009057726,0.009027611,0.00899662,0.008964762,0.008932048,0.008898489,0.008864096,0.00882888,0.008792853,0.008756027,0.008718413,0.008680023,0.008640871,0.008600968,0.008560328,0.008518963,0.008476886,0.008434111,0.008390651,0.00834652,0.008301732,0.008256301,0.00821024,0.008163564,0.008116287,0.008068423,0.008019988,0.007970995,0.00792146,0.007871397,0.007820822,0.007769748,0.007718191,0.007666166,0.007613689,0.007560773,0.007507435,0.00745369,0.007399553,0.007345038,0.007290162,0.007234939,0.007179384,0.007123513,0.007067341,0.007010883,0.006954154,0.006897168,0.006839941,0.006782488,0.006724823,0.006666961,0.006608917,0.006550705,0.00649234,0.006433836,0.006375207,0.006316467,0.006257631,0.006198712,0.006139724,0.00608068,0.006021595,0.00596248,0.00590335,0.005844218,0.005785096,0.005725997,0.005666933,0.005607917,0.005548962
193,0.009391092,0.009390581,0.00938905,0.009386498,0.009382927,0.009378338,0.009372732,0.009366111,0.009358478,0.009349835,0.009340185,0.009329532,0.009317879,0.009305229,0.009291589,0.009276961,0.009261351,0.009244765,0.009227207,0.009208684,0.009189203,0.009168769,0.009147391,0.009125074,0.009101826,0.009077655,0.00905257,0.009026579,0.00899969,0.008971913,0.008943256,0.008913729,0.008883341,0.008852104,0.008820027,0.008787121,0.008753396,0.008718863,0.008683534,0.00864742,0.008610533,0.008572885,0.008534487,0.008495352,0.008455493,0.008414921,0.008373651,0.008331695,0.008289065,0.008245776,0.008201841,0.008157273,0.008112086,0.008066294,0.008019911,0.007972951,0.007925428,0.007877356,0.007828751,0.007779625,0.007729995,0.007679873,0.007629276,0.007578217,0.007526712,0.007474775,0.00742242,0.007369664,0.00731652,0.007263004,0.00720913,0.007154913,0.007100368,0.007045509,0.006990352,0.006934912,0.006879202,0.006823238,0.006767034,0.006710604,0.006653964,0.006597127,0.006540108,0.006482921,0.00642558,0.006368099,0.006310492,0.006252773,0.006194955,0.006137053,0.006079079,0.006021047,0.00596297,0.005904861,0.005846733,0.005788599,0.005730471,0.005672362,0.005614284,0.005556249,0.005498269
194,0.009269675,0.009269175,0.009267674,0.009265173,0.009261672,0.009257173,0.009251678,0.009245188,0.009237706,0.009229233,0.009219774,0.009209331,0.009197907,0.009185507,0.009172135,0.009157795,0.009142493,0.009126232,0.00910902,0.009090861,0.009071763,0.00905173,0.009030771,0.009008891,0.008986099,0.008962401,0.008937807,0.008912323,0.008885959,0.008858723,0.008830625,0.008801673,0.008771876,0.008741246,0.008709792,0.008677523,0.008644451,0.008610586,0.00857594,0.008540523,0.008504347,0.008467423,0.008429763,0.008391379,0.008352284,0.008312489,0.008272007,0.008230851,0.008189034,0.008146568,0.008103467,0.008059743,0.008015412,0.007970485,0.007924976,0.0078789,0.00783227,0.0077851,0.007737404,0.007689196,0.00764049,0.007591301,0.007541642,0.007491529,0.007440975,0.007389995,0.007338604,0.007286816,0.007234645,0.007182106,0.007129213,0.007075981,0.007022424,0.006968557,0.006914395,0.006859951,0.00680524,0.006750276,0.006695074,0.006639647,0.00658401,0.006528178,0.006472163,0.00641598,0.006359642,0.006303164,0.006246559,0.006189841,0.006133022,0.006076116,0.006019137,0.005962097,0.005905009,0.005847886,0.005790741,0.005733586,0.005676433,0.005619295,0.005562184,0.005505111,0.005448089
195,0.009150261,0.00914977,0.009148299,0.009145847,0.009142415,0.009138005,0.009132618,0.009126256,0.00911892,0.009110615,0.009101341,0.009091103,0.009079904,0.009067748,0.009054639,0.009040581,0.009025578,0.009009637,0.008992762,0.008974959,0.008956234,0.008936594,0.008916044,0.008894592,0.008872245,0.00884901,0.008824895,0.008799908,0.008774057,0.008747351,0.008719798,0.008691408,0.00866219,0.008632153,0.008601307,0.008569662,0.008537229,0.008504017,0.008470038,0.008435303,0.008399822,0.008363606,0.008326668,0.008289019,0.008250671,0.008211635,0.008171925,0.008131552,0.008090529,0.008048868,0.008006583,0.007963686,0.007920191,0.00787611,0.007831458,0.007786246,0.007740489,0.007694201,0.007647395,0.007600085,0.007552284,0.007504007,0.007455268,0.00740608,0.007356458,0.007306415,0.007255966,0.007205126,0.007153907,0.007102325,0.007050393,0.006998126,0.006945537,0.006892641,0.006839452,0.006785984,0.006732251,0.006678268,0.006624047,0.006569603,0.00651495,0.006460101,0.00640507,0.006349871,0.006294517,0.006239022,0.006183399,0.006127661,0.006071821,0.006015893,0.005959889,0.005903821,0.005847703,0.005791548,0.005735366,0.005679172,0.005622976,0.005566791,0.005510628,0.0054545,0.005398417
196,0.009032808,0.009032328,0.009030885,0.009028481,0.009025117,0.009020793,0.009015512,0.009009275,0.009002083,0.008993941,0.008984849,0.008974812,0.008963833,0.008951914,0.008939062,0.008925279,0.00891057,0.008894941,0.008878396,0.008860941,0.008842581,0.008823324,0.008803175,0.008782141,0.008760229,0.008737446,0.0087138,0.008689298,0.008663949,0.008637761,0.008610742,0.008582901,0.008554248,0.008524791,0.008494541,0.008463506,0.008431697,0.008399124,0.008365798,0.008331728,0.008296927,0.008261405,0.008225172,0.008188242,0.008150624,0.008112331,0.008073375,0.008033768,0.007993522,0.00795265,0.007911163,0.007869075,0.007826398,0.007783145,0.00773933,0.007694964,0.007650063,0.007604637,0.007558702,0.007512271,0.007465356,0.007417972,0.007370132,0.00732185,0.00727314,0.007224015,0.007174488,0.007124576,0.00707429,0.007023644,0.006972653,0.00692133,0.006869689,0.006817744,0.006765509,0.006712998,0.006660223,0.006607199,0.00655394,0.006500459,0.006446769,0.006392885,0.006338818,0.006284584,0.006230194,0.006175662,0.006121001,0.006066225,0.006011345,0.005956374,0.005901326,0.005846213,0.005791046,0.005735839,0.005680603,0.005625351,0.005570093,0.005514843,0.005459611,0.005404409,0.005349248
197,0.00891728,0.008916809,0.008915394,0.008913037,0.008909739,0.0089055,0.008900322,0.008894207,0.008887157,0.008879173,0.008870259,0.008860418,0.008849654,0.008837968,0.008825367,0.008811853,0.008797431,0.008782106,0.008765884,0.008748769,0.008730767,0.008711884,0.008692127,0.008671502,0.008650015,0.008627674,0.008604486,0.008580459,0.008555601,0.008529919,0.008503422,0.008476119,0.008448018,0.008419128,0.00838946,0.008359021,0.008327823,0.008295875,0.008263187,0.008229769,0.008195633,0.008160788,0.008125246,0.008089018,0.008052116,0.008014549,0.007976332,0.007937474,0.007897988,0.007857886,0.00781718,0.007775883,0.007734007,0.007691565,0.007648568,0.007605031,0.007560965,0.007516385,0.007471302,0.00742573,0.007379683,0.007333173,0.007286213,0.007238818,0.007191,0.007142773,0.00709415,0.007045147,0.006995773,0.006946045,0.006895975,0.006845578,0.006794865,0.006743852,0.006692551,0.006640976,0.00658914,0.006537057,0.00648474,0.006432202,0.006379456,0.006326516,0.006273395,0.006220105,0.00616666,0.006113073,0.006059356,0.006005521,0.005951583,0.005897552,0.005843441,0.005789263,0.005735029,0.005680752,0.005626444,0.005572116,0.005517779,0.005463446,0.005409128,0.005354835,0.005300579
